name	CBI
NCU01326T0	0.081
NCU01329T0	0.162
NCU01333T0	0.481
NCU01334T0	0.114
NCU01336T0	0.129
NCU01339T0	0.151
NCU01340T0	0.286
NCU01344T0	0.014
NCU01346T0	0.182
NCU01349T0	0.087
NCU01350T0	0.063
NCU01351T0	0.303
NCU01355T0	0.03
NCU01356T0	0.05
NCU01357T0	0.502
NCU01358T0	0.114
NCU01365T0	0.084
NCU01366T0	0.036
NCU01367T0	0.352
NCU01368T1	0.447
NCU01370T0	0.217
NCU01373T0	0.195
NCU01374T0	0.078
NCU01375T0	0.1
NCU01377T0	0.163
NCU01378T0	0.285
NCU01380T0	0.311
NCU01382T0	0.05
NCU01383T0	0.121
NCU01385T0	0.043
NCU01386T0	0.036
NCU01390T0	0.214
NCU01392T0	0.23
NCU01394T0	0.013
NCU01396T0	0.024
NCU01398T0	0.122
NCU01400T0	0.446
NCU01402T0	0.247
NCU01403T0	0.122
NCU01404T0	0.225
NCU01407T0	0.271
NCU01410T0	0.177
NCU01411T0	0.223
NCU01415T0	0.068
NCU01416T0	0.092
NCU01418T0	0.694
NCU01421T0	0.27
NCU01423T0	0.055
NCU01432T0	0.041
NCU01436T1	0.258
NCU01442T0	0.124
NCU01445T0	0.066
NCU01447T0	0.186
NCU01448T0	0.015
NCU01449T1	0.229
NCU01450T0	0.055
NCU01451T0	0.168
NCU01456T0	0.314
NCU01457T0	0.114
NCU01459T0	0.04
NCU01461T0	0.087
NCU01462T0	0.141
NCU01463T0	0.009
NCU01466T0	0.18
NCU01472T0	-0.056
NCU01477T0	0.069
NCU01480T0	0.136
NCU01483T0	0.578
NCU01488T0	0.04
NCU01489T1	0.31
NCU01489T2	0.253
NCU01490T0	-0.025
NCU01491T0	0.146
NCU01493T0	0.182
NCU01494T0	0.364
NCU01495T0	0.038
NCU01496T0	0.242
NCU01499T0	0.215
NCU01502T0	0.419
NCU01505T0	0.232
NCU01506T0	0.16
NCU01509T0	0.06
NCU01514T0	0.188
NCU01519T0	0.144
NCU01520T0	0.091
NCU01521T0	0.244
NCU01522T0	0.06
NCU01524T0	0.449
NCU01526T0	-0.083
NCU01529T0	0.058
NCU01530T0	0.076
NCU01531T0	0.255
NCU01532T0	0.183
NCU01536T0	-0.164
NCU01537T0	0.198
NCU01542T0	0.163
NCU01548T0	0.618
NCU01548T1	0.595
NCU01551T0	0.115
NCU01552T1	0.724
NCU01553T0	0.243
NCU01554T0	0.217
NCU01560T0	-0.049
NCU01561T0	0.241
NCU01562T0	0.079
NCU01563T0	0.202
NCU01564T0	0.286
NCU01566T0	-0.02
NCU01567T0	0.175
NCU01568T0	0.058
NCU01569T0	0.142
NCU01570T0	0.246
NCU01572T0	0.098
NCU01573T0	0.168
NCU01575T0	0.195
NCU01577T0	0.217
NCU01579T0	0.37
NCU01584T0	0.127
NCU01587T1	0.625
NCU01591T0	0.293
NCU01592T0	0.019
NCU01593T0	0.053
NCU01595T0	0.485
NCU01598T0	0.297
NCU01605T0	0.088
NCU01607T0	0.103
NCU01608T0	0.185
NCU01610T0	0.189
NCU01620T0	0.119
NCU01623T0	0.013
NCU01625T0	0.349
NCU01629T0	0.143
NCU01631T0	-0.047
NCU01633T0	0.514
NCU01634T0	0.852
NCU01640T0	0.187
NCU01646T0	0.099
NCU01649T0	0.153
NCU01651T0	0.228
NCU01653T0	0.286
NCU01656T0	0.061
NCU01657T0	0.181
NCU01660T0	0.014
NCU01664T0	0.018
NCU01665T0	0.202
NCU01668T0	0.115
NCU01672T0	0.206
NCU01678T0	0.178
NCU01679T0	0.114
NCU01681T0	0.174
NCU01684T0	0.039
NCU01686T0	0.062
NCU01688T0	0.161
NCU01697T0	0.328
NCU01698T0	0.528
NCU01699T0	0.337
NCU01715T0	0.068
NCU01717T0	0.17
NCU01722T0	0.11
NCU01724T0	0.282
NCU01728T1	0.209
NCU01731T0	0.168
NCU01734T0	0.184
NCU01738T0	0.036
NCU01740T0	0.574
NCU01742T0	0.169
NCU01745T0	0.315
NCU01746T0	0.161
NCU01750T0	0.196
NCU01752T0	0.564
NCU01753T0	0.388
NCU01754T1	0.538
NCU01757T0	0.053
NCU01760T0	0.265
NCU01763T0	0.041
NCU01764T0	0.163
NCU01769T0	0.225
NCU01780T0	0.181
NCU01781T0	0.101
NCU01783T0	0.253
NCU01785T0	0.262
NCU01788T0	0.215
NCU01790T0	0.5
NCU01791T0	0.419
NCU01794T0	0.272
NCU01796T0	0.139
NCU01798T0	0.068
NCU01799T0	0.063
NCU01801T0	0.11
NCU01802T0	0.005
NCU01803T0	0.087
NCU01804T0	0.188
NCU01811T0	0.139
NCU01812T0	0.076
NCU01814T0	0.103
NCU01815T0	0.171
NCU01819T0	0.15
NCU01826T0	0.437
NCU01828T0	0.385
NCU01829T0	0.169
NCU01830T0	0.546
NCU01834T0	0.273
NCU01837T0	0.114
NCU01840T0	0.065
NCU01841T0	0.109
NCU01842T0	0.032
NCU01846T1	0.1
NCU01848T0	-0.025
NCU01851T0	0.168
NCU01852T0	0.209
NCU01853T0	0.173
NCU01856T0	0.16
NCU01858T0	-0.014
NCU01860T0	0.064
NCU01862T0	0.157
NCU01863T0	0.033
NCU01865T0	0.082
NCU01866T0	0.195
NCU01867T0	0.133
NCU01868T0	0.081
NCU01869T0	0.083
NCU01870T0	0.141
NCU01871T0	0.246
NCU01872T0	0.065
NCU01873T0	0.208
NCU01874T0	-0.004
NCU01875T0	0.025
NCU01876T0	0
NCU01877T0	0.319
NCU01880T0	0.046
NCU01881T1	0.038
NCU01882T0	0.422
NCU01884T0	0.051
NCU01886T0	0.224
NCU01891T0	0.245
NCU01893T0	0.11
NCU01896T0	0.132
NCU01897T0	0.068
NCU01898T0	0.082
NCU01898T1	0.07
NCU01899T0	0.07
NCU01900T0	0.287
NCU01911T0	0.134
NCU01917T0	0.184
NCU01918T0	0.264
NCU01923T0	0.131
NCU01926T0	0.099
NCU01927T1	0.115
NCU01928T0	0.011
NCU01931T0	0.058
NCU01932T0	0.157
NCU01935T0	0.088
NCU01936T0	0.121
NCU01940T0	0.222
NCU01942T0	0.026
NCU01943T0	0.139
NCU01944T0	0.141
NCU01946T0	0.464
NCU01950T0	0.236
NCU01951T0	0.072
NCU01954T0	0.131
NCU01957T0	0.216
NCU01958T0	0.26
NCU01958T1	0.278
NCU01959T0	0.06
NCU01960T0	0.143
NCU01961T0	0.154
NCU01962T1	0.754
NCU01963T0	0.193
NCU01964T0	0.032
NCU01966T1	0.754
NCU01968T0	0.126
NCU01969T0	0.185
NCU01971T0	0.102
NCU01974T0	0.136
NCU01976T0	0.196
NCU01977T0	0.335
NCU01978T0	0.165
NCU01980T0	0.206
NCU01982T0	0.087
NCU01983T0	0.254
NCU01987T0	-0.091
NCU01988T0	0.333
NCU01993T0	0.456
NCU01994T0	0.2
NCU01995T0	0.058
NCU02000T0	0.166
NCU02001T0	0.205
NCU02005T0	0.538
NCU02008T0	0.073
NCU02009T0	0.29
NCU02012T0	0.092
NCU02014T0	0.139
NCU02015T0	0.032
NCU02017T0	0.204
NCU02019T0	0.075
NCU02021T0	0.365
NCU02022T0	0.195
NCU02023T0	0.236
NCU02029T0	0.048
NCU02030T0	0.23
NCU02032T0	0.127
NCU02033T0	0.201
NCU02034T0	0.045
NCU02035T0	0.135
NCU02037T0	0.247
NCU02038T0	0.039
NCU02039T0	0.159
NCU02040T0	-0.034
NCU02042T0	0.265
NCU02046T0	0.313
NCU02049T0	0.2
NCU02051T0	0.095
NCU02053T0	0.13
NCU02054T0	0.166
NCU02057T0	0.052
NCU02059T0	0.51
NCU02060T0	0.164
NCU02061T0	0.048
NCU02062T0	0.053
NCU02066T0	0.52
NCU02067T0	0.039
NCU02071T0	0.326
NCU02073T0	0.104
NCU02077T0	0.231
NCU02080T0	0.604
NCU02081T0	0.094
NCU02085T0	0.144
NCU02086T0	0.296
NCU02087T0	0.169
NCU02088T0	0.089
NCU02089T0	0.151
NCU02091T0	0.204
NCU02092T0	0.128
NCU02100T0	0.422
NCU02101T0	0.039
NCU02104T0	0.098
NCU02106T0	0.06
NCU02108T0	0.279
NCU02110T0	0.321
NCU02114T0	0.276
NCU02115T0	0.258
NCU02118T0	0.175
NCU02119T0	0.265
NCU02122T0	0.32
NCU02123T0	0.42
NCU02124T1	0.641
NCU02125T0	0.08
NCU02127T0	0.413
NCU02129T0	0.009
NCU02132T0	0.425
NCU02137T0	0.292
NCU02138T0	0.008
NCU02142T0	0.272
NCU02143T0	-0.014
NCU02144T0	0.118
NCU02145T0	-0.116
NCU02146T0	0.194
NCU02150T0	0.118
NCU02155T0	0.176
NCU02157T0	0.213
NCU02158T0	0.153
NCU02159T0	0.643
NCU02161T0	0.062
NCU02163T0	0.29
NCU02164T0	0.373
NCU02165T0	0.023
NCU02167T0	0.166
NCU02168T0	0.109
NCU02169T0	0.306
NCU02170T0	0.228
NCU02171T0	0.145
NCU02172T0	0.115
NCU02173T0	0.129
NCU02174T0	-0.073
NCU02175T0	0.125
NCU02176T0	0.146
NCU02177T0	0.273
NCU02178T0	0.137
NCU02179T0	0.166
NCU02182T0	0.073
NCU02183T0	0.104
NCU02184T0	0.491
NCU02188T0	0.437
NCU02189T0	0.259
NCU02190T0	0.224
NCU02192T0	0.112
NCU02194T0	0.085
NCU02195T0	0.168
NCU02196T0	0.177
NCU02197T0	0.272
NCU02198T0	0.162
NCU02199T0	0.17
NCU02201T0	0.245
NCU02205T0	0.247
NCU02206T0	0.473
NCU02211T0	0.16
NCU02212T0	0.279
NCU02213T0	0.274
NCU02214T0	0.073
NCU02215T0	0.266
NCU02216T0	0.324
NCU02217T0	0.055
NCU02219T0	0.262
NCU02220T0	0.248
NCU02221T0	0.156
NCU02222T0	0.098
NCU02229T0	0.298
NCU02230T0	0.346
NCU02231T0	0.245
NCU02238T0	0.354
NCU02239T0	0.148
NCU02240T0	0.537
NCU02241T0	0.048
NCU02242T0	0.024
NCU02243T0	0.097
NCU02246T0	0.104
NCU02247T0	0.113
NCU02248T0	0.084
NCU02250T0	0.778
NCU02251T0	0.227
NCU02253T0	0.409
NCU02255T0	0.132
NCU02257T0	0.222
NCU02261T0	0.103
NCU02262T0	0.06
NCU02271T0	0.291
NCU02275T0	-0.07
NCU02277T0	0.094
NCU02282T0	0.454
NCU02285T0	0.106
NCU02292T0	0.042
NCU02294T0	0.21
NCU02296T0	0.54
NCU02297T0	0.041
NCU02298T0	0.106
NCU02300T0	0.039
NCU02301T0	0.333
NCU02303T0	0.046
NCU02304T0	0.11
NCU02306T0	0.326
NCU02307T0	0.179
NCU02308T0	-0.041
NCU02309T0	-0.005
NCU02310T0	0.25
NCU02311T0	0.144
NCU02314T0	0.183
NCU02316T0	0.277
NCU02317T0	0.153
NCU02320T0	0.18
NCU02321T0	0.275
NCU02323T0	-0.048
NCU02324T0	0.079
NCU02326T0	0.255
NCU02327T0	0.198
NCU02329T0	0.324
NCU02331T0	0.083
NCU02334T0	0.249
NCU02337T0	0.297
NCU02338T0	0.321
NCU02339T0	0.285
NCU02340T0	0.182
NCU02341T0	0.331
NCU02342T0	0.383
NCU02344T0	0.489
NCU02346T0	0.199
NCU02347T0	0.131
NCU02348T0	0.267
NCU02350T0	-0.041
NCU02352T0	0.15
NCU02355T0	0.216
NCU02359T0	0.087
NCU02362T0	-0.04
NCU02363T0	0.196
NCU02364T0	0.345
NCU02365T0	0.108
NCU02370T0	0.35
NCU02371T0	0.219
NCU02377T0	0.021
NCU02378T0	0.344
NCU02379T0	0.187
NCU02382T0	0.105
NCU02383T0	0.059
NCU02386T0	0.083
NCU02389T0	0.239
NCU02390T0	0.254
NCU02393T1	0.372
NCU02398T0	0.017
NCU02401T0	0.181
NCU02406T0	0.151
NCU02408T0	0.265
NCU02410T0	0.234
NCU02411T0	0.155
NCU02412T0	0.122
NCU02415T0	0.045
NCU02416T0	0.041
NCU02417T0	0.152
NCU02420T0	-0.025
NCU02431T0	0.153
NCU02432T0	0.142
NCU02434T0	0.105
NCU02436T0	-0.008
NCU02450T1	0.318
NCU02456T0	0.143
NCU02457T0	0.095
NCU02458T0	0.081
NCU02460T0	0.201
NCU02465T0	0.157
NCU02466T0	0.236
NCU02467T0	0.134
NCU02470T0	0.315
NCU02474T0	0.588
NCU02476T0	0.273
NCU02482T1	0.561
NCU02482T2	0.561
NCU02483T0	0.504
NCU02485T0	0.189
NCU02486T0	0.174
NCU02487T0	0.008
NCU02488T0	0.16
NCU02492T0	0.111
NCU02496T0	0.164
NCU02500T0	0.707
NCU02501T0	-0.016
NCU02502T0	0.319
NCU02503T0	0.058
NCU02504T0	0.252
NCU02507T0	0.359
NCU02511T0	0.442
NCU02512T0	0.046
NCU02516T0	0.119
NCU02517T0	0.062
NCU02521T0	0.082
NCU02522T0	0.122
NCU02523T0	0.028
NCU02527T0	0.088
NCU02529T0	0.248
NCU02530T0	0.329
NCU02535T0	0.102
NCU02542T0	0.299
NCU02543T0	0.171
NCU02546T0	0.254
NCU02547T1	0.033
NCU02548T0	0.387
NCU02552T0	0.068
NCU02556T0	0.199
NCU02559T0	0.142
NCU02560T0	0.307
NCU02561T0	0.435
NCU02562T0	0.149
NCU02565T0	0.264
NCU02567T0	0.163
NCU02568T0	0.042
NCU02570T0	0.208
NCU02574T0	0.122
NCU02575T0	0.14
NCU02582T0	0.189
NCU02583T0	0.161
NCU02584T0	0.282
NCU02588T1	0.386
NCU02590T0	0.05
NCU02591T0	0.218
NCU02593T0	0.19
NCU02594T0	0.079
NCU02598T0	0.202
NCU02600T0	0.096
NCU02601T0	0.153
NCU02604T0	0.253
NCU02605T0	0.484
NCU02607T0	0.062
NCU02608T0	0.219
NCU02609T0	0.111
NCU02611T0	0.177
NCU02612T0	0.122
NCU02613T0	0.139
NCU02616T0	0.235
NCU02617T0	0.136
NCU02622T0	0.214
NCU02625T0	0.216
NCU02626T0	0.056
NCU02627T0	0.165
NCU02627T1	0.165
NCU02628T0	0.075
NCU02631T0	0.093
NCU02633T0	0.308
NCU02634T1	0.338
NCU02636T0	0.168
NCU02637T0	0.092
NCU02638T0	0.059
NCU02639T1	0.7
NCU02640T0	0.429
NCU02641T0	0.16
NCU02643T0	0.068
NCU02644T1	0.213
NCU02646T0	0.258
NCU02648T0	0.035
NCU02652T0	0.167
NCU02653T0	0.324
NCU02654T0	0.311
NCU02655T0	0.094
NCU02656T0	0.042
NCU02658T0	0.243
NCU02659T0	0.244
NCU02660T0	0.293
NCU02663T0	0.251
NCU02664T0	0.094
NCU02668T0	0.515
NCU02671T0	0.453
NCU02672T0	-0.014
NCU02673T0	0.124
NCU02674T0	0.152
NCU02675T0	0.296
NCU02676T0	0.102
NCU02678T0	0.134
NCU02679T0	0.166
NCU02682T0	0.077
NCU02683T0	0.12
NCU02686T0	0.117
NCU02688T1	0.25
NCU02691T0	-0.065
NCU02694T0	0.054
NCU02698T0	0.143
NCU02699T0	0.203
NCU02702T0	0.122
NCU02703T0	0.044
NCU02704T0	0.179
NCU02710T0	0.139
NCU02711T0	-0.101
NCU02713T0	0.194
NCU02718T1	0.342
NCU02719T0	-0.02
NCU02721T0	0.084
NCU02722T0	0.376
NCU02724T0	0.099
NCU02728T0	0.165
NCU02729T0	0.376
NCU02730T0	0.217
NCU02731T0	0.151
NCU02733T0	0.171
NCU02733T1	0.204
NCU02735T0	-0.025
NCU02736T1	0.702
NCU02737T0	0.206
NCU02738T1	0.261
NCU02740T0	0.084
NCU02741T0	0.223
NCU02745T0	0.235
NCU02748T0	0.345
NCU02751T0	0.086
NCU02752T0	0.127
NCU02758T0	0.32
NCU02759T0	0.112
NCU02761T0	0.247
NCU02762T0	0.117
NCU02764T0	0.044
NCU02767T0	0.297
NCU02769T0	0.038
NCU02770T0	0.094
NCU02773T0	0.257
NCU02774T0	0.049
NCU02776T0	0.299
NCU02777T0	0.041
NCU02779T0	0.19
NCU02780T0	0.345
NCU02782T0	0.009
NCU02783T0	0.285
NCU02787T0	0.18
NCU02790T0	0.195
NCU02791T0	0.094
NCU02799T0	0.147
NCU02802T0	0.207
NCU02807T1	0.683
NCU02817T0	0.079
NCU02818T0	0.089
NCU02826T0	0.191
NCU02837T0	0.267
NCU02838T0	0.277
NCU02842T0	0.093
NCU02843T0	-0.012
NCU02846T0	0.279
NCU02847T0	0.061
NCU02849T0	0.078
NCU02850T0	0.231
NCU02852T0	0.479
NCU02853T0	0.105
NCU02854T0	0.12
NCU02855T0	0.728
NCU02856T0	0.088
NCU02857T0	0.268
NCU02858T0	0.013
NCU02860T0	0.224
NCU02861T0	0.148
NCU02862T0	0.181
NCU02864T0	0.164
NCU02865T0	0.151
NCU02866T0	0.311
NCU02867T0	0.113
NCU02868T0	0.355
NCU02869T0	0.29
NCU02870T0	0.317
NCU02872T0	0.362
NCU02873T0	0.366
NCU02875T0	0.12
NCU02876T0	-0.255
NCU02877T0	0.173
NCU02878T0	0.229
NCU02879T0	0.242
NCU02880T0	0.362
NCU02882T0	-0.007
NCU02883T0	0.019
NCU02885T0	0.161
NCU02886T0	0.166
NCU02889T0	0.13
NCU02890T0	0.214
NCU02895T0	0.149
NCU02897T0	0.005
NCU02898T0	0.122
NCU02900T0	0.625
NCU02902T0	0.165
NCU02903T0	0.173
NCU02908T0	0.109
NCU02909T0	0.007
NCU02910T0	0.29
NCU02913T0	0.055
NCU02914T0	0.131
NCU02915T0	0.189
NCU02916T0	0.495
NCU02917T0	0.134
NCU02918T0	0.514
NCU02919T0	0.493
NCU02920T0	0.173
NCU02921T0	0.365
NCU02922T0	0.249
NCU02923T0	0.391
NCU02924T0	0.19
NCU02925T0	0.277
NCU02926T0	0.565
NCU02927T0	0.386
NCU02928T0	0.239
NCU02929T0	0.249
NCU02931T0	0.209
NCU02934T0	0.094
NCU02936T0	0.295
NCU02938T0	0.167
NCU02939T0	0.102
NCU02941T0	0.264
NCU02942T0	0.261
NCU02944T0	0.578
NCU02946T0	0.137
NCU02947T0	0.316
NCU02949T0	0.071
NCU02953T0	-0.053
NCU02959T0	0.133
NCU02962T0	0.175
NCU02964T0	0.158
NCU02965T0	0.133
NCU02969T0	0.159
NCU02973T0	0.287
NCU02975T0	0.042
NCU02983T0	0.042
NCU02988T0	0.337
NCU02989T0	0.037
NCU02990T0	0.039
NCU02995T0	0.16
NCU02996T0	0.237
NCU02997T0	0.023
NCU02998T1	0.387
NCU03000T0	0.289
NCU03001T0	0.123
NCU03003T0	0.311
NCU03011T0	0.134
NCU03013T0	0.339
NCU03014T0	-0.022
NCU03015T0	0.069
NCU03016T0	0.33
NCU03017T0	0.107
NCU03018T0	0.373
NCU03019T0	0.147
NCU03021T0	0.101
NCU03024T0	0.195
NCU03026T0	0.115
NCU03032T0	0.178
NCU03034T0	0.03
NCU03035T0	0.144
NCU03036T0	0.063
NCU03040T0	0.099
NCU03041T0	0.004
NCU03044T0	-0.036
NCU03045T0	0.209
NCU03048T0	0.217
NCU03049T0	0.112
NCU03051T0	0.357
NCU03052T0	0.36
NCU03054T0	0.11
NCU03055T0	0.259
NCU03056T0	0.059
NCU03057T0	0.266
NCU03059T0	0.105
NCU03063T0	0.314
NCU03067T0	0.032
NCU03070T0	0.036
NCU03072T0	0.079
NCU03074T0	0.026
NCU03077T0	-0.018
NCU03078T0	0.482
NCU03080T0	0.31
NCU03082T0	0.188
NCU03085T0	0.015
NCU03091T0	0.079
NCU03094T0	0.387
NCU03096T0	0.261
NCU03097T0	0.231
NCU03098T0	0.317
NCU03104T0	0.183
NCU03105T0	0.094
NCU03106T0	0.186
NCU03107T0	0.271
NCU03109T0	0.147
NCU03110T0	0.162
NCU03111T0	0.22
NCU03114T0	0.165
NCU03120T0	0.088
NCU03121T0	0.238
NCU03122T1	0.233
NCU03123T0	0.001
NCU03128T0	0.088
NCU03133T0	0.318
NCU03134T0	0.249
NCU03136T0	0.08
NCU03141T0	0.29
NCU03142T0	-0.018
NCU03145T0	0.223
NCU03146T0	0.127
NCU03147T0	0.328
NCU03149T0	0.067
NCU03152T0	0.1
NCU03153T0	0.202
NCU03157T0	0.104
NCU03160T0	0.015
NCU03161T0	0.08
NCU03162T0	0.126
NCU03163T0	0.297
NCU03165T0	0.063
NCU03167T0	-0.016
NCU03169T0	0.202
NCU03171T0	0.205
NCU03172T0	0.014
NCU03174T1	0.114
NCU03175T0	0.123
NCU03178T0	0.15
NCU03179T0	0.083
NCU03180T0	0.018
NCU03181T0	0.141
NCU03182T0	-0.053
NCU03183T0	0.012
NCU03184T0	0.228
NCU03186T0	0.144
NCU03187T0	0.16
NCU03189T0	0.184
NCU03190T0	0.24
NCU03192T0	0.446
NCU03197T0	0.267
NCU03198T0	0.151
NCU03202T0	-0.033
NCU03205T0	0.433
NCU03207T0	0.433
NCU03208T0	0.271
NCU03209T0	0.219
NCU03210T0	0.083
NCU03212T0	0.032
NCU03213T0	0.169
NCU03215T0	0.109
NCU03216T0	0.25
NCU03219T0	0.177
NCU03221T0	0.004
NCU03222T0	0.305
NCU03222T1	0.305
NCU03223T0	0.325
NCU03223T1	0.332
NCU03225T0	0.196
NCU03228T0	0.073
NCU03233T0	0.694
NCU03235T0	0.335
NCU03238T0	0.34
NCU03240T0	0.145
NCU03242T0	0.058
NCU03244T0	0.149
NCU03245T0	0.167
NCU03246T0	0.155
NCU03247T0	0.231
NCU03248T0	0.173
NCU03250T0	0.151
NCU03253T0	0.09
NCU03254T0	0.131
NCU03261T0	0.39
NCU03264T0	0.13
NCU03265T0	0.016
NCU03266T0	0.144
NCU03267T0	0.266
NCU03271T0	0.086
NCU03275T0	0.006
NCU03278T0	0.185
NCU03279T0	0.024
NCU03283T1	0.43
NCU03285T0	0.111
NCU03286T0	0.111
NCU03287T0	0.089
NCU03288T0	0.099
NCU03289T0	0.07
NCU03293T0	0.482
NCU03294T0	0.472
NCU03295T0	0.274
NCU03297T1	0.662
NCU03299T0	0.022
NCU03308T0	0.244
NCU03312T0	0.073
NCU03320T0	0.253
NCU03322T0	0.291
NCU03323T0	0.162
NCU03325T0	0.196
NCU03328T0	0.297
NCU03331T0	0.033
NCU03333T0	0.152
NCU03337T0	0.187
NCU03340T0	0.716
NCU03341T0	0.346
NCU03342T0	0.13
NCU03344T0	0.203
NCU03346T0	0.228
NCU03351T0	0.063
NCU03352T0	0.112
NCU03354T0	0.046
NCU03355T0	0.3
NCU03360T0	0.077
NCU03362T0	0.679
NCU03364T0	0.312
NCU03365T0	0.235
NCU03372T0	0.401
NCU03373T0	0.514
NCU03374T0	0.113
NCU03375T0	0.081
NCU03376T0	0.113
NCU03378T0	-0.027
NCU03379T0	0.048
NCU03380T0	0.353
NCU03382T0	-0.028
NCU03383T0	0.19
NCU03384T0	0.113
NCU03386T0	0.081
NCU03388T0	0.396
NCU03390T0	0.039
NCU03392T0	0.078
NCU03397T0	0.176
NCU03400T0	0.247
NCU03401T0	0.468
NCU03402T0	0.166
NCU03403T0	0.062
NCU03404T0	0.153
NCU03405T0	0.057
NCU03406T0	0.51
NCU03406T1	0.515
NCU03408T0	0.229
NCU03409T0	0.17
NCU03411T0	0.118
NCU03412T0	0.079
NCU03413T0	0.071
NCU03414T0	0.11
NCU03416T0	0.06
NCU03417T0	0.205
NCU03418T0	0.133
NCU03420T0	-0.021
NCU03421T0	0.124
NCU03422T0	0.294
NCU03424T0	0.028
NCU03426T0	0.222
NCU03427T0	0.052
NCU03428T0	0.35
NCU03429T0	0.054
NCU03430T0	0.319
NCU03433T0	0.223
NCU03437T0	0.129
NCU03444T0	-0.047
NCU03446T0	0.096
NCU03448T0	0.176
NCU03449T0	0.024
NCU03451T0	0.197
NCU03452T0	0.04
NCU03456T0	0.265
NCU03459T0	0.236
NCU03462T0	0.284
NCU03465T0	0.325
NCU03466T0	0.29
NCU03467T0	-0.118
NCU03468T0	0.181
NCU03469T0	0.058
NCU03470T0	-0.02
NCU03471T0	0.212
NCU03472T0	0.101
NCU03473T0	-0.045
NCU03474T0	0.077
NCU03475T0	0.179
NCU03476T0	0.205
NCU03477T0	-0.008
NCU03478T0	0.138
NCU03481T0	0.038
NCU03484T0	0.028
NCU03489T0	0.124
NCU03494T0	0.066
NCU03496T0	0.074
NCU03497T0	0.215
NCU03498T0	0.326
NCU03499T0	0.188
NCU03502T0	-0.024
NCU03503T0	0.224
NCU03504T0	0.346
NCU03505T0	0.1
NCU03506T0	0.204
NCU03507T0	0.021
NCU03509T0	0.38
NCU03511T0	0.289
NCU03512T0	0.449
NCU03513T0	0.055
NCU03514T0	0.014
NCU03518T0	-0.04
NCU03520T0	-0.04
NCU03523T0	0.242
NCU03527T0	0.354
NCU03528T0	0.271
NCU03530T0	0.642
NCU03531T0	0.102
NCU03532T0	-0.056
NCU03534T0	0.174
NCU03536T0	0.431
NCU03537T0	0.169
NCU03538T0	0.296
NCU03540T0	0.075
NCU03541T0	-0.003
NCU03544T0	0.026
NCU03545T0	0.172
NCU03547T0	0.029
NCU03551T0	0.106
NCU03552T0	0.204
NCU03553T0	0.009
NCU03555T0	0.103
NCU03560T0	0.255
NCU03562T0	0.331
NCU03564T0	0.031
NCU03566T0	0.212
NCU03567T0	0.172
NCU03568T0	0.158
NCU03570T0	0.053
NCU03573T0	0.119
NCU03574T0	0.507
NCU03576T0	0.272
NCU03577T0	0.125
NCU03580T0	0.154
NCU03581T0	0.243
NCU03582T0	0.369
NCU03583T0	0.151
NCU03584T0	0.296
NCU03585T0	0.21
NCU03590T0	0.059
NCU03592T0	0.189
NCU03593T0	0.309
NCU03598T0	0.164
NCU03599T0	0.281
NCU03600T0	0.78
NCU03601T0	0.237
NCU03604T0	0.14
NCU03610T0	0.366
NCU03614T0	0.172
NCU03618T0	0.195
NCU03620T0	0.112
NCU03621T0	0.053
NCU03626T0	0.094
NCU03627T0	0.199
NCU03629T0	0.177
NCU03630T0	0.375
NCU03636T0	0.058
NCU03636T1	0.002
NCU03638T0	0.296
NCU03639T0	0.459
NCU03640T0	0.087
NCU03643T0	0.108
NCU03644T0	0.053
NCU03645T0	0.144
NCU03646T0	0.218
NCU03647T0	0.111
NCU03649T0	0.16
NCU03650T0	0.18
NCU03652T0	0.118
NCU03654T0	-0.036
NCU03657T1	0.388
NCU03659T0	0.296
NCU03660T0	0.255
NCU03665T0	0.118
NCU03668T0	0.24
NCU03670T0	0.182
NCU03673T0	-0.017
NCU03675T0	0.109
NCU03679T0	0.325
NCU03682T0	0.073
NCU03684T0	0.206
NCU03686T0	0.233
NCU03689T0	0.068
NCU03691T0	0.05
NCU03692T0	0.127
NCU03697T0	0.4
NCU03698T0	0.001
NCU03699T0	0.273
NCU03700T0	0.15
NCU03701T0	0.206
NCU03707T0	-0.091
NCU03708T0	0.175
NCU03709T0	0.1
NCU03710T0	0.132
NCU03712T0	0.219
NCU03714T0	0.127
NCU03715T0	0.201
NCU03721T0	-0.1
NCU03726T0	0.134
NCU03728T0	0.165
NCU03730T0	0.175
NCU03736T0	0.247
NCU03740T0	0.078
NCU03742T0	0.116
NCU03746T0	0.053
NCU03747T0	0.167
NCU03749T1	0.346
NCU03750T0	0.124
NCU03751T0	0.06
NCU03758T0	0.03
NCU03760T0	0.197
NCU03761T0	0.166
NCU03762T0	0.079
NCU03766T0	0.463
NCU03766T1	0.463
NCU03767T0	0.223
NCU03768T0	0.11
NCU03768T2	0.128
NCU03771T0	0.11
NCU03773T0	0.259
NCU03774T0	0.177
NCU03775T0	0.317
NCU03776T0	0.162
NCU03785T0	-0.018
NCU03787T0	0.228
NCU03788T0	0.191
NCU03789T0	0.268
NCU03791T0	-0.113
NCU03794T0	0.324
NCU03796T0	0.265
NCU03798T0	0.162
NCU03805T0	0.13
NCU03808T0	0.283
NCU03810T0	0.026
NCU03815T0	0.193
NCU03816T0	0.198
NCU03817T0	0.24
NCU03820T0	0.211
NCU03821T0	0.185
